256	10
Fp1	Fp2	F3	F4	F7	F8	Fz	C3	C4	Cz	T3	T5	T4	T6	P3	P4	Pz	O1	O2
-21.3755351064317	-30.2406833936065	-19.7020708293278	-42.6212554940108	-14.0115263996338	-29.9075223132677	-26.7290890180819	-20.5368882490272	-36.597549983978	-21.3755351064317	-15.5164954177157	-22.8805041245136	-23.8838168032349	-15.183334337377	-29.9075223132677	-12.3380621225299	-3.637579656672	-24.3854731425956	-18.5302628915847
-16.3551422751202	-27.0622500984207	-19.7020708293278	-47.8101435843442	-11.1700836224918	-29.5705317952239	-25.3887858213169	-18.8634239719234	-36.2643889036393	-22.378847785153	-11.6717399618524	-21.7086961867704	-22.5435136064698	-17.6916160341802	-28.9042096345464	-12.6750526405737	-1.79944955825131	-23.8838168032349	-20.7053835080491
-15.8534859357595	-26.3920985000381	-11.6717399618524	-33.4191166887922	-9.99827568474861	-24.8871294819562	-23.2136652048524	-19.0319192309453	-34.5909246265354	-21.8771914457923	-8.65797248798351	-19.7020708293278	-24.0523120622568	-18.5302628915847	-26.7290890180819	-12.6750526405737	-1.63095429922942	-22.5435136064698	-20.0352319096666
-11.3347494438086	-30.2406833936065	-11.6717399618524	-30.4091786526284	-9.66128516670481	-22.7120088654917	-22.8805041245136	-17.6916160341802	-33.0859556084535	-22.378847785153	-7.65465980926223	-18.1971018112459	-24.5539684016175	-15.183334337377	-24.8871294819562	-11.3347494438086	-0.627641620508129	-20.3683929900053	-19.8667366506447
-8.82646774700542	-25.8904421606775	-18.6987581506066	-33.2544508674754	-9.15962882734416	-21.2070398474098	-21.2070398474098	-17.3584549538415	-32.415804010071	-21.2070398474098	-8.32481140764477	-18.3617676325627	-20.7053835080491	-17.5269502128634	-25.220290562295	-10.3314367650874	0.199516923781189	-20.3683929900053	-18.6987581506066
-8.32481140764477	-24.8871294819562	-7.15300346990158	-36.9345405020218	-7.48616455024033	-22.378847785153	-19.7020708293278	-17.6916160341802	-32.415804010071	-21.7086961867704	-7.98782088960098	-15.5164954177157	-20.2037271686885	-15.183334337377	-24.0523120622568	-8.82646774700542	0.701173263141825	-18.028606552224	-16.0219811947814
-12.0049010421912	-27.2307453574426	-13.0082137209125	-42.9582460120546	-6.65134713054093	-24.7186342229343	-19.7020708293278	-17.3584549538415	-32.415804010071	-21.7086961867704	-6.65134713054093	-13.1767089799344	-17.5269502128634	-14.0115263996338	-23.8838168032349	-9.15962882734416	2.20997171892881	-15.5164954177157	-15.0148390783551
-14.1800216586557	-25.7257763393606	-9.49661934538796	-34.2577635461967	-8.15631614862288	-18.1971018112459	-19.8667366506447	-18.5302628915847	-32.5842992690929	-21.5402009277485	-6.81984238956282	-12.5065573815518	-21.3755351064317	-13.1767089799344	-23.0489993835355	-9.99827568474861	1.53982012054627	-15.5164954177157	-15.5164954177157
-5.64803445181964	-24.7186342229343	-9.99827568474861	-30.4091786526284	-8.65797248798351	-18.3617676325627	-19.2004144899672	-20.3683929900053	-33.9207730281529	-22.5435136064698	-8.82646774700542	-13.3452042389563	-16.6883033554589	-13.8468605783169	-23.0489993835355	-10.833093104448	-0.294480540169374	-16.6883033554589	-15.8534859357595
-2.13261063859007	-23.2136652048524	-12.0049010421912	-34.7594198855573	-8.32481140764477	-23.0489993835355	-17.6916160341802	-20.873878767071	-33.5876119478141	-21.5402009277485	-10.4999320241093	-13.1767089799344	-22.5435136064698	-12.6750526405737	-24.3854731425956	-8.82646774700542	-0.627641620508129	-17.0252938735027	-14.1800216586557
-2.13261063859007	-24.2169778835737	-17.1899596948196	-43.9615586907759	-13.5098700602731	-26.56059375906	-18.5302628915847	-23.5506557228962	-35.9312278233005	-22.7120088654917	-12.3380621225299	-15.6849906767376	-26.8937548393988	-13.5098700602731	-27.5639064377813	-9.82978042572671	-2.80276223697261	-20.2037271686885	-14.1800216586557
-5.81270027313649	-24.7186342229343	-20.0352319096666	-50.98857687953	-14.8501732570382	-28.7357143755245	-17.0252938735027	-23.715321544213	-36.0958936446174	-21.2070398474098	-12.0049010421912	-14.5131827389944	-22.2103525261311	-16.1866470160983	-28.2340580361639	-10.833093104448	-1.46628847791257	-20.3683929900053	-16.1866470160983
-7.32149872892347	-23.5506557228962	-18.8634239719234	-42.1195991546502	-12.5065573815518	-26.7290890180819	-16.5236375341421	-24.8871294819562	-38.106348439765	-23.0489993835355	-11.3347494438086	-13.8468605783169	-23.8838168032349	-14.8501732570382	-26.8937548393988	-12.3380621225299	-2.13261063859007	-19.0319192309453	-16.1866470160983
-6.48285187151903	-22.5435136064698	-13.1767089799344	-34.2577635461967	-9.82978042572671	-22.7120088654917	-14.5131827389944	-22.8805041245136	-37.4361968413825	-22.0418572671092	-14.3485169176776	-8.82646774700542	-21.3755351064317	-10.3314367650874	-22.378847785153	-8.82646774700542	0.368012182803085	-14.5131827389944	-11.8364057831693
1.03816378118563	-19.5335755703059	-14.5131827389944	-39.2743269398032	-11.1700836224918	-26.7290890180819	-12.3380621225299	-21.5402009277485	-37.2677015823606	-22.5435136064698	-13.1767089799344	-6.14969079118029	-10.833093104448	-3.637579656672	-21.3755351064317	-5.31104393377585	3.54644547798885	-12.1733963012131	-6.31818605020219
5.2199097550927	-15.8534859357595	-13.5098700602731	-41.1162864759289	-8.48947722896162	-19.0319192309453	-10.6645978454261	-20.873878767071	-35.0925809658961	-21.3755351064317	-11.8364057831693	-4.64472177309834	-15.8534859357595	-5.14637811245899	-20.5368882490272	-2.97125749599451	4.71825341573206	-10.6645978454261	-5.31104393377585
4.54975815671015	-18.5302628915847	-17.0252938735027	-47.1399919859617	-9.32812408636606	-20.7053835080491	-11.0015883634699	-21.7086961867704	-35.5942373052567	-22.378847785153	-7.98782088960098	-3.30441857633326	-25.220290562295	-8.32481140764477	-21.7086961867704	-4.30773125505455	5.72156609445334	-9.66128516670481	-6.98450821087968
-2.63426697795072	-18.1971018112459	-13.1767089799344	-40.7831253955901	-8.82646774700542	-22.2103525261311	-12.0049010421912	-20.7053835080491	-37.6046921004044	-22.2103525261311	-8.99496300602732	0.199516923781189	-14.5131827389944	-4.64472177309834	-18.8634239719234	-5.47953919279774	6.05855661249713	-7.48616455024033	-5.9811955321584
4.2165970763714	-19.365080311284	-8.99496300602732	-29.7390270542458	-5.47953919279774	-20.7053835080491	-11.1700836224918	-19.8667366506447	-40.1129737972076	-22.5435136064698	-7.65465980926223	3.37795021896697	-19.7020708293278	-5.14637811245899	-16.0219811947814	-7.48616455024033	5.55307083543146	-6.48285187151903	-6.81984238956282
-2.97125749599451	-16.1866470160983	-22.7120088654917	-34.0892682871748	-4.30773125505455	-17.6916160341802	-9.49661934538796	-18.6987581506066	-40.4461348775463	-21.3755351064317	-4.64472177309834	2.71162805828946	-16.8567986144808	-8.99496300602732	-16.6883033554589	-7.82315506828412	5.55307083543146	-7.15300346990158	-6.81984238956282
-9.49661934538796	-17.0252938735027	-3.637579656672	-36.2643889036393	-5.9811955321584	-20.5368882490272	-9.15962882734416	-18.6987581506066	-39.9444785381857	-22.378847785153	-5.9811955321584	3.37795021896697	-18.028606552224	-10.6645978454261	-17.1899596948196	-8.15631614862288	5.2199097550927	-8.48947722896162	-7.32149872892347
1.37132486152437	-18.028606552224	-11.6717399618524	-44.7963761104753	-8.32481140764477	-26.8937548393988	-9.49661934538796	-20.3683929900053	-38.9411658594644	-22.0418572671092	-3.8060749156939	3.04478913862822	-23.5506557228962	-12.8397184618906	-19.8667366506447	-9.15962882734416	5.72156609445334	-10.1629415060655	-8.15631614862288
2.87629387960631	-19.8667366506447	-12.8397184618906	-40.6146301365682	-7.48616455024033	-25.220290562295	-12.3380621225299	-20.7053835080491	-37.0992063233387	-22.2103525261311	-2.13261063859007	4.38509233539331	-21.3755351064317	-15.0148390783551	-19.0319192309453	-9.82978042572671	5.55307083543146	-11.0015883634699	-9.82978042572671
1.53982012054627	-20.0352319096666	-9.66128516670481	-24.8871294819562	-1.79944955825131	-18.028606552224	-15.5164954177157	-22.2103525261311	-34.9279151445792	-22.8805041245136	-2.80276223697261	5.05141449607079	-23.715321544213	-12.0049010421912	-18.8634239719234	-9.99827568474861	4.71825341573206	-11.3347494438086	-10.3314367650874
-3.30441857633326	-20.2037271686885	-9.82978042572671	-28.2340580361639	-8.65797248798351	-17.0252938735027	-16.0219811947814	-22.378847785153	-30.4091786526284	-21.7086961867704	-1.79944955825131	5.05141449607079	-20.873878767071	-10.3314367650874	-17.6916160341802	-7.15300346990158	6.223222433814	-11.6717399618524	-8.82646774700542
-1.46628847791257	-20.2037271686885	-13.8468605783169	-31.0793302510109	-7.82315506828412	-21.3755351064317	-17.3584549538415	-21.5402009277485	-26.56059375906	-21.7086961867704	0.0348511024643301	5.72156609445334	-19.2004144899672	-9.66128516670481	-17.8601112932021	-4.30773125505455	7.72819145189594	-10.4999320241093	-3.637579656672
-2.13261063859007	-16.8567986144808	-15.183334337377	-39.7798127168688	-5.14637811245899	-25.8904421606775	-17.5269502128634	-20.7053835080491	-23.8838168032349	-21.3755351064317	3.2132843976501	8.06518196993973	-17.5269502128634	-0.627641620508129	-17.1899596948196	-1.12929795986878	9.40165572899976	-9.15962882734416	-1.29779321889067
-2.30110589761196	-15.6849906767376	-13.678365319295	-39.611317457847	-5.31104393377585	-24.5539684016175	-18.028606552224	-19.5335755703059	-23.5506557228962	-22.5435136064698	3.54644547798885	8.89999938963912	-14.6816779980163	-3.30441857633326	-17.5269502128634	-3.13592331731137	8.39834305027848	-9.82978042572671	-3.47291383535516
-0.96080270084687	-16.1866470160983	-8.99496300602732	-24.5539684016175	-3.97457017471579	-15.0148390783551	-19.7020708293278	-19.8667366506447	-25.3887858213169	-22.2103525261311	1.87298120088502	9.40165572899976	-13.3452042389563	-9.32812408636606	-15.0148390783551	-4.30773125505455	6.39171769283588	-9.32812408636606	-5.31104393377585
-2.46960115663386	-18.1971018112459	-9.82978042572671	-25.8904421606775	-2.80276223697261	-17.6916160341802	-20.873878767071	-19.5335755703059	-27.2307453574426	-22.5435136064698	2.20997171892881	9.90331206836042	-13.8468605783169	-5.31104393377585	-15.3518295963989	-4.30773125505455	5.55307083543146	-9.99827568474861	-4.1430654337377
-2.30110589761196	-18.5302628915847	-11.5032447028305	-32.415804010071	-0.96080270084687	-20.873878767071	-20.5368882490272	-19.7020708293278	-27.9008969558251	-21.8771914457923	5.89006135347525	11.5767763454643	-12.1733963012131	-7.15300346990158	-15.5164954177157	-3.637579656672	6.223222433814	-9.32812408636606	-2.97125749599451
-4.1430654337377	-19.2004144899672	-18.8634239719234	-46.4698403875792	-3.13592331731137	-26.56059375906	-21.2070398474098	-20.3683929900053	-30.5776739116503	-22.0418572671092	5.2199097550927	9.90331206836042	-17.6916160341802	-8.65797248798351	-19.0319192309453	-5.81270027313649	5.05141449607079	-11.5032447028305	-4.47622651407644
-8.99496300602732	-18.6987581506066	-20.0352319096666	-45.6350229678798	-4.47622651407644	-27.0622500984207	-20.2037271686885	-21.3755351064317	-33.756107206836	-21.5402009277485	2.37463754024567	9.73864624704358	-18.3617676325627	-13.1767089799344	-20.2037271686885	-9.15962882734416	3.71494073701076	-12.3380621225299	-8.65797248798351
-1.29779321889067	-18.8634239719234	-15.5164954177157	-29.7390270542458	-5.47953919279774	-18.5302628915847	-20.2037271686885	-22.7120088654917	-36.7660452429999	-22.5435136064698	4.2165970763714	9.90331206836042	-17.1899596948196	-7.15300346990158	-19.0319192309453	-10.6645978454261	2.20997171892881	-11.8364057831693	-7.65465980926223
0.701173263141825	-16.1866470160983	-22.2103525261311	-26.7290890180819	-0.96080270084687	-17.6916160341802	-16.5236375341421	-20.0352319096666	-36.9345405020218	-21.8771914457923	4.88674867475395	12.0784326848249	-13.3452042389563	-6.98450821087968	-15.8534859357595	-9.32812408636606	3.2132843976501	-8.99496300602732	-7.98782088960098
0.0348511024643301	-11.6717399618524	-10.1629415060655	-31.2439960723278	0.53650744182498	-18.1971018112459	-14.5131827389944	-18.5302628915847	-39.4428221988251	-21.8771914457923	5.38840501411458	14.9237048996719	-11.3347494438086	-5.9811955321584	-15.183334337377	-8.15631614862288	4.38509233539331	-7.48616455024033	-5.31104393377585
-2.13261063859007	-8.48947722896162	-15.0148390783551	-36.9345405020218	-0.294480540169374	-19.365080311284	-13.5098700602731	-18.8634239719234	-41.2847817349508	-21.7086961867704	9.40165572899976	15.9270175783932	-6.48285187151903	-2.13261063859007	-14.6816779980163	-6.65134713054093	6.223222433814	-5.14637811245899	-1.63095429922942
-2.97125749599451	-10.833093104448	-21.5402009277485	-45.4665277088579	0.199516923781189	-14.8501732570382	-13.5098700602731	-20.2037271686885	-43.4599023514153	-22.5435136064698	7.89668671091782	15.7623517570764	-17.3584549538415	-7.15300346990158	-16.6883033554589	-9.15962882734416	5.89006135347525	-5.14637811245899	-3.97457017471579
-3.47291383535516	-12.1733963012131	-17.5269502128634	-30.7423397329671	-1.29779321889067	-8.65797248798351	-13.1767089799344	-21.7086961867704	-44.4632150301366	-22.2103525261311	4.2165970763714	14.0888874799725	-15.5164954177157	-1.46628847791257	-16.6883033554589	-9.99827568474861	4.88674867475395	-5.64803445181964	-5.14637811245899
3.54644547798885	-12.5065573815518	-15.183334337377	-28.4025532951858	-2.30110589761196	-8.48947722896162	-12.0049010421912	-21.0385445883879	-46.1366793072404	-22.0418572671092	7.06186929121843	14.4220485603113	-10.4999320241093	-2.97125749599451	-15.6849906767376	-10.4999320241093	4.88674867475395	-6.48285187151903	-5.9811955321584
-3.47291383535516	-9.82978042572671	-19.8667366506447	-36.2643889036393	-1.96794481727321	-11.6717399618524	-13.678365319295	-22.0418572671092	-47.9748094056611	-22.378847785153	7.56352563057909	13.5872311406119	-12.3380621225299	-5.47953919279774	-18.5302628915847	-9.66128516670481	3.88343599603265	-8.32481140764477	-3.47291383535516
-6.14969079118029	-12.5065573815518	-24.5539684016175	-41.9511038956283	-3.637579656672	-13.678365319295	-13.3452042389563	-22.0418572671092	-47.4731530663005	-21.3755351064317	6.56021295185779	14.5905438193332	-12.6750526405737	-4.1430654337377	-18.5302628915847	-7.82315506828412	4.38509233539331	-8.48947722896162	-2.46960115663386
-3.8060749156939	-14.1800216586557	-30.5776739116503	-51.8233942992294	-4.8093875944152	-20.3683929900053	-13.1767089799344	-23.3821604638743	-47.6416483253224	-22.2103525261311	5.89006135347525	12.9170795422293	-11.5032447028305	-7.48616455024033	-22.0418572671092	-9.66128516670481	2.87629387960631	-9.99827568474861	-3.97457017471579
-4.30773125505455	-13.8468605783169	-27.5639064377813	-38.7726706004425	-2.63426697795072	-15.6849906767376	-12.8397184618906	-24.7186342229343	-46.8068309056229	-21.7086961867704	5.2199097550927	10.0718073273823	-10.6645978454261	-6.98450821087968	-22.5435136064698	-11.3347494438086	-0.125985281147479	-11.6717399618524	-5.64803445181964
-10.6645978454261	-14.0115263996338	-28.4025532951858	-32.9174603494316	-10.6645978454261	-14.0115263996338	-12.5065573815518	-26.56059375906	-46.4698403875792	-22.7120088654917	3.88343599603265	9.90331206836042	-14.1800216586557	-7.32149872892347	-23.5506557228962	-13.8468605783169	-3.30441857633326	-12.1733963012131	-8.32481140764477
-12.6750526405737	-15.0148390783551	-31.5809865903716	-35.261076224918	-5.64803445181964	-15.6849906767376	-11.8364057831693	-26.56059375906	-44.7963761104753	-21.8771914457923	4.38509233539331	8.73533356832228	-13.5098700602731	-7.15300346990158	-24.8871294819562	-15.0148390783551	-5.14637811245899	-11.8364057831693	-7.98782088960098
-7.98782088960098	-17.1899596948196	-32.2473087510491	-36.0958936446174	-3.13592331731137	-19.0319192309453	-10.6645978454261	-27.5639064377813	-41.9511038956283	-22.378847785153	6.56021295185779	8.06518196993973	-13.1767089799344	-11.0015883634699	-25.3887858213169	-16.1866470160983	-7.15300346990158	-11.3347494438086	-9.82978042572671
-1.12929795986878	-12.0049010421912	-34.5909246265354	-39.2743269398032	-9.49661934538796	-18.8634239719234	-8.65797248798351	-27.7324016968032	-37.7693579217212	-21.5402009277485	3.04478913862822	9.57015098802167	-16.6883033554589	-10.3314367650874	-26.56059375906	-16.3551422751202	-9.32812408636606	-9.32812408636606	-9.82978042572671
-4.97788285343709	-11.0015883634699	-31.5809865903716	-27.2307453574426	-7.15300346990158	-15.183334337377	-7.98782088960098	-27.5639064377813	-34.7594198855573	-22.5435136064698	4.04810181734952	9.57015098802167	-13.3452042389563	-7.48616455024033	-25.3887858213169	-18.3617676325627	-11.0015883634699	-7.48616455024033	-8.82646774700542
-6.65134713054093	-10.4999320241093	-27.5639064377813	-19.365080311284	-4.97788285343709	-9.49661934538796	-7.98782088960098	-26.3920985000381	-30.7423397329671	-21.3755351064317	8.89999938963912	10.7419589257648	-14.1800216586557	-11.5032447028305	-22.7120088654917	-19.365080311284	-12.1733963012131	-5.14637811245899	-9.15962882734416
-5.9811955321584	-11.5032447028305	-29.4058659739071	-22.378847785153	-4.30773125505455	-12.3380621225299	-8.82646774700542	-25.0556247409781	-27.7324016968032	-21.3755351064317	9.90331206836042	12.4154232028687	-15.6849906767376	-10.4999320241093	-22.378847785153	-18.1971018112459	-13.0082137209125	-1.46628847791257	-5.31104393377585
